rollout_id,benchmark_task_id,episode_index,success,failure,start_index,h1_raw_mse,h10_raw_mse,h10_correct_zero_disagreement,h10_correct_no_action_disagreement,h10_action_advantage_vs_zero,h10_persistence_raw_mse
pretrained-h10-task04-init02,4,2,True,False,13,0.16353672742843628,0.8270478248596191,0.09665744006633759,0.14461065828800201,0.15759217739105225,1.2650901079177856
pretrained-h10-task04-init02,4,2,True,False,14,0.14116162061691284,0.9008646011352539,0.0906829684972763,0.17921189963817596,0.14063692092895508,1.3426871299743652
pretrained-h10-task04-init02,4,2,True,False,15,0.18221096694469452,0.8726150393486023,0.10280802100896835,0.1896885335445404,0.13003510236740112,1.325648307800293
pretrained-h10-task04-init02,4,2,True,False,16,0.17030465602874756,0.8362116813659668,0.08591769635677338,0.16954486072063446,0.15625303983688354,1.4304797649383545
pretrained-h10-task04-init02,4,2,True,False,17,0.20746485888957977,0.8342778086662292,0.09660100191831589,0.16277213394641876,0.18242770433425903,1.4243686199188232
pretrained-h10-task04-init02,4,2,True,False,18,0.17961136996746063,0.8639086484909058,0.14704197645187378,0.18426983058452606,0.182808518409729,1.4118746519088745
pretrained-h10-task04-init02,4,2,True,False,19,0.1912926286458969,0.8203482627868652,0.06084291264414787,0.16783294081687927,0.11460447311401367,1.4124330282211304
pretrained-h10-task04-init02,4,2,True,False,20,0.1839093416929245,0.8689424991607666,0.08217982947826385,0.15901175141334534,0.14323198795318604,1.5470287799835205
pretrained-h10-task04-init02,4,2,True,False,21,0.1665450781583786,0.9050382971763611,0.11108925193548203,0.18905997276306152,0.14890176057815552,1.5111606121063232
pretrained-h10-task04-init02,4,2,True,False,22,0.12005829811096191,0.8573139905929565,0.08144640177488327,0.14193513989448547,0.14838802814483643,1.382318377494812
pretrained-h10-task04-init02,4,2,True,False,23,0.17286299169063568,0.8491969108581543,0.06742426007986069,0.13025738298892975,0.13302183151245117,1.3051533699035645
pretrained-h10-task04-init02,4,2,True,False,24,0.171554297208786,0.7850677371025085,0.041701607406139374,0.15781338512897491,0.08449798822402954,1.2491116523742676
pretrained-h10-task04-init02,4,2,True,False,25,0.16074883937835693,0.7342151403427124,0.023978879675269127,0.223473459482193,0.051386356353759766,1.1440151929855347
pretrained-h10-task04-init02,4,2,True,False,26,0.1728089153766632,0.8185719847679138,0.016010070219635963,0.16861073672771454,0.027872741222381592,1.100151538848877
pretrained-h10-task04-init02,4,2,True,False,27,0.19204597175121307,0.8165572881698608,0.035538434982299805,0.15330567955970764,0.0007309913635253906,1.0104204416275024
pretrained-h10-task04-init02,4,2,True,False,28,0.17885112762451172,0.7985669374465942,0.0649518296122551,0.14501073956489563,0.071433424949646,0.8857013583183289
pretrained-h10-task04-init02,4,2,True,False,29,0.14997847378253937,0.7252554297447205,0.12880396842956543,0.11073096841573715,0.13404518365859985,0.8179780840873718
pretrained-h10-task04-init02,4,2,True,False,30,0.1364334225654602,0.8080956339836121,0.19441813230514526,0.08995495736598969,0.24952369928359985,0.8873202204704285
pretrained-h10-task04-init02,4,2,True,False,31,0.11978073418140411,0.793152928352356,0.2392878532409668,0.09212557971477509,0.2824465036392212,0.9774470329284668
pretrained-h10-task04-init02,4,2,True,False,32,0.11717921495437622,0.8727201223373413,0.2647515535354614,0.07889937609434128,0.35494160652160645,1.111114740371704
pretrained-h10-task04-init02,4,2,True,False,33,0.1230192705988884,0.940062403678894,0.34653767943382263,0.08327259123325348,0.48189401626586914,1.2139508724212646
pretrained-h10-task04-init02,4,2,True,False,34,0.10614921897649765,1.062089443206787,0.3288383483886719,0.08020778000354767,0.4315108060836792,1.3611078262329102
pretrained-h10-task04-init02,4,2,True,False,35,0.1655384749174118,1.062744140625,0.2928681969642639,0.08055400848388672,0.44178807735443115,1.4334520101547241
pretrained-h10-task04-init02,4,2,True,False,36,0.1583254039287567,1.1778874397277832,0.30074405670166016,0.10180430859327316,0.44260644912719727,1.591443419456482
pretrained-h10-task04-init02,4,2,True,False,37,0.2353663146495819,1.1953706741333008,0.24888873100280762,0.09204603731632233,0.4379098415374756,1.6117916107177734
pretrained-h10-task04-init02,4,2,True,False,38,0.16864013671875,1.1972079277038574,0.22437624633312225,0.07610268890857697,0.37611961364746094,1.6059969663619995
pretrained-h10-task04-init02,4,2,True,False,39,0.2063094675540924,1.2240736484527588,0.16312292218208313,0.07817905396223068,0.2777634859085083,1.4900760650634766
pretrained-h10-task04-init02,4,2,True,False,40,0.22368013858795166,1.0463769435882568,0.15696817636489868,0.07737185060977936,0.2855691909790039,1.2601845264434814
pretrained-h10-task04-init02,4,2,True,False,41,0.3032963275909424,1.0080820322036743,0.16393199563026428,0.08187109231948853,0.3140615224838257,1.3439488410949707
pretrained-h10-task04-init02,4,2,True,False,42,0.3118230104446411,0.9147230982780457,0.16979190707206726,0.08779865503311157,0.2769661545753479,1.2042803764343262
pretrained-h10-task04-init02,4,2,True,False,43,0.36839669942855835,0.8365721106529236,0.0840609222650528,0.07307660579681396,0.12827962636947632,1.0371246337890625
pretrained-h10-task04-init02,4,2,True,False,44,0.36299484968185425,0.8727788329124451,0.08097220957279205,0.087664894759655,0.016757309436798096,0.8365583419799805
pretrained-h10-task04-init02,4,2,True,False,45,0.31372278928756714,0.6937907934188843,0.029695546254515648,0.06672612577676773,-0.030855298042297363,0.6276487112045288
pretrained-h10-task04-init02,4,2,True,False,46,0.12549689412117004,0.7835899591445923,0.02017991803586483,0.06368699669837952,-0.004202365875244141,0.8116499781608582
pretrained-h10-task04-init02,4,2,True,False,47,0.14818404614925385,0.8706761598587036,0.012768338434398174,0.06336261332035065,-0.0240018367767334,0.8731284141540527
pretrained-h10-task04-init02,4,2,True,False,48,0.20726577937602997,0.8776345252990723,0.01253433059900999,0.06940726935863495,-0.012603402137756348,1.0207982063293457
pretrained-h10-task04-init02,4,2,True,False,49,0.12975503504276276,1.0989830493927002,0.004435233771800995,0.07795794308185577,0.01015925407409668,1.289183259010315
pretrained-h10-task04-init02,4,2,True,False,50,0.21563148498535156,1.0609678030014038,0.005088757257908583,0.0902240201830864,0.02374112606048584,1.3400332927703857
pretrained-h10-task04-init02,4,2,True,False,51,0.13076956570148468,1.1532734632492065,0.0336294062435627,0.10935662686824799,0.08585035800933838,1.6288269758224487
pretrained-h10-task04-init02,4,2,True,False,52,0.15746121108531952,1.1319688558578491,0.027860363945364952,0.10035204887390137,0.06039559841156006,1.588363528251648
pretrained-h10-task04-init02,4,2,True,False,53,0.23770777881145477,1.028029441833496,0.04810534045100212,0.13977283239364624,0.0736379623413086,1.5395783185958862
pretrained-h10-task04-init02,4,2,True,False,54,0.1289244294166565,1.1725754737854004,0.07314284145832062,0.10224713385105133,0.1472848653793335,1.5019196271896362
pretrained-h10-task04-init02,4,2,True,False,55,0.1456678807735443,1.0798825025558472,0.08668207377195358,0.10634025186300278,0.16800940036773682,1.5043327808380127
pretrained-h10-task04-init02,4,2,True,False,56,0.17733418941497803,0.9421666860580444,0.11240174621343613,0.10928307473659515,0.22152554988861084,1.4975489377975464
pretrained-h10-task04-init02,4,2,True,False,57,0.1445760726928711,0.9412080645561218,0.11848532408475876,0.12655621767044067,0.22324103116989136,1.5790607929229736
pretrained-h10-task04-init02,4,2,True,False,58,0.22371944785118103,0.8709921836853027,0.11952762305736542,0.15699425339698792,0.15319228172302246,1.5380675792694092
pretrained-h10-task04-init02,4,2,True,False,59,0.224470853805542,0.8701720237731934,0.11635779589414597,0.1643073856830597,0.08568465709686279,1.4238755702972412
pretrained-h10-task04-init02,4,2,True,False,60,0.23242001235485077,0.8454009890556335,0.12307658791542053,0.1886024922132492,0.14277315139770508,1.3409889936447144
pretrained-h10-task04-init02,4,2,True,False,61,0.2617875039577484,0.7979397773742676,0.09186261892318726,0.1498156487941742,0.08743304014205933,1.2483919858932495
pretrained-h10-task04-init02,4,2,True,False,62,0.17907540500164032,0.8069334030151367,0.06831367313861847,0.12232337892055511,0.08459329605102539,1.2108042240142822
pretrained-h10-task04-init02,4,2,True,False,63,0.27316030859947205,0.7719303369522095,0.08128982782363892,0.09796623885631561,0.0695386528968811,1.1346986293792725
pretrained-h10-task04-init02,4,2,True,False,64,0.23448465764522552,0.8024120330810547,0.08695816248655319,0.10382519662380219,0.04733312129974365,1.0816833972930908
pretrained-h10-task04-init02,4,2,True,False,65,0.3077167868614197,0.7988823652267456,0.0800774097442627,0.115558922290802,0.04474836587905884,1.070969581604004
pretrained-h10-task04-init02,4,2,True,False,66,0.20005035400390625,0.796310305595398,0.06338995695114136,0.09503813832998276,0.04479026794433594,0.9403771758079529
pretrained-h10-task04-init02,4,2,True,False,67,0.1537330448627472,0.8044924736022949,0.06175801157951355,0.10076384991407394,0.06416594982147217,0.9129154682159424
pretrained-h10-task04-init02,4,2,True,False,68,0.16107916831970215,0.790503203868866,0.05827982351183891,0.09161683171987534,0.11508721113204956,0.9111959338188171
pretrained-h10-task04-init02,4,2,True,False,69,0.17075519263744354,0.8187484741210938,0.0624668225646019,0.09553029388189316,0.09220528602600098,0.932147204875946
pretrained-h10-task04-init02,4,2,True,False,70,0.12913745641708374,0.9761240482330322,0.04470604658126831,0.08691377937793732,0.08413910865783691,1.0453455448150635
pretrained-h10-task04-init02,4,2,True,False,71,0.11195674538612366,1.025132179260254,0.04537037014961243,0.07646717131137848,0.11806726455688477,1.1632684469223022
pretrained-h10-task04-init02,4,2,True,False,72,0.13709807395935059,0.9208313822746277,0.039091385900974274,0.07728412002325058,0.11898094415664673,1.099815845489502
pretrained-h10-task04-init02,4,2,True,False,73,0.10843874514102936,0.9174914360046387,0.03979143500328064,0.07765714079141617,0.10918319225311279,1.0781829357147217
pretrained-h10-task04-init02,4,2,True,False,74,0.11829110980033875,0.7807706594467163,0.04666547477245331,0.0868813619017601,0.09626227617263794,0.9080967903137207
pretrained-h10-task04-init02,4,2,True,False,75,0.10960491001605988,0.7696241140365601,0.047054409980773926,0.095404252409935,0.07982218265533447,0.8337212800979614
pretrained-h10-task04-init02,4,2,True,False,76,0.15765610337257385,0.6953758001327515,0.03991366922855377,0.11136665940284729,0.02427774667739868,0.7452279329299927
pretrained-h10-task04-init02,4,2,True,False,77,0.17069582641124725,0.6857599020004272,0.045368414372205734,0.1433965414762497,-0.017498672008514404,0.6911303400993347
pretrained-h10-task04-init02,4,2,True,False,78,0.15864257514476776,0.7108340263366699,0.036135248839855194,0.13786929845809937,-0.031054973602294922,0.6924067735671997
pretrained-h10-task04-init02,4,2,True,False,79,0.21041977405548096,0.707709550857544,0.031819600611925125,0.1353677213191986,-0.020369887351989746,0.7342615127563477
pretrained-h10-task05-init00,5,0,False,True,0,0.07082949578762054,0.5833724737167358,0.1996515691280365,0.11704060435295105,0.1590266227722168,0.7480565905570984
pretrained-h10-task05-init00,5,0,False,True,1,0.128183513879776,0.6453571319580078,0.2413627952337265,0.11514504998922348,0.17802000045776367,0.8470747470855713
pretrained-h10-task05-init00,5,0,False,True,2,0.1097484678030014,0.7339315414428711,0.23864345252513885,0.11759132146835327,0.21509885787963867,1.0178353786468506
pretrained-h10-task05-init00,5,0,False,True,3,0.14315152168273926,0.7663373351097107,0.22629348933696747,0.147742360830307,0.22398334741592407,1.0125325918197632
pretrained-h10-task05-init00,5,0,False,True,4,0.1410520374774933,0.8835955858230591,0.24532608687877655,0.15160131454467773,0.20647084712982178,1.1168493032455444
pretrained-h10-task05-init00,5,0,False,True,5,0.19949065148830414,0.7872075438499451,0.1788678765296936,0.13564686477184296,0.18062740564346313,1.0717980861663818
pretrained-h10-task05-init00,5,0,False,True,6,0.17676882445812225,0.7458739280700684,0.10209431499242783,0.10451888293027878,0.10492819547653198,1.0623667240142822
pretrained-h10-task05-init00,5,0,False,True,7,0.13270685076713562,0.7913097143173218,0.09001678228378296,0.10994382947683334,0.08852183818817139,1.0424778461456299
pretrained-h10-task05-init00,5,0,False,True,8,0.13700374960899353,0.7556597590446472,0.06868642568588257,0.14319437742233276,0.039903879165649414,0.9326832294464111
pretrained-h10-task05-init00,5,0,False,True,9,0.1376696527004242,0.7589846849441528,0.04701909422874451,0.12252438068389893,0.01727604866027832,0.9005992412567139
pretrained-h10-task05-init00,5,0,False,True,10,0.13361330330371857,0.8397065997123718,0.043103814125061035,0.11939951777458191,0.0024979710578918457,0.9305607676506042
pretrained-h10-task05-init00,5,0,False,True,11,0.17059849202632904,0.9884209632873535,0.04211956262588501,0.0981033593416214,0.010052204132080078,1.0137909650802612
pretrained-h10-task05-init00,5,0,False,True,12,0.1262485682964325,0.9269036054611206,0.05582711100578308,0.10183204710483551,0.032051682472229004,1.0551609992980957
pretrained-h10-task05-init00,5,0,False,True,13,0.19045430421829224,1.0180470943450928,0.0712820291519165,0.130090594291687,0.024726033210754395,1.0953891277313232
pretrained-h10-task05-init00,5,0,False,True,14,0.12916910648345947,1.0056289434432983,0.10692506283521652,0.09479960054159164,-0.0025415420532226562,1.0933175086975098
pretrained-h10-task05-init00,5,0,False,True,15,0.16054677963256836,0.890587329864502,0.15237854421138763,0.13054047524929047,0.1104893684387207,1.010424017906189
pretrained-h10-task05-init00,5,0,False,True,16,0.18710875511169434,1.0230106115341187,0.29937273263931274,0.17771868407726288,0.12305474281311035,1.0903103351593018
pretrained-h10-task05-init00,5,0,False,True,17,0.11554696410894394,0.9901418685913086,0.30860620737075806,0.18708668649196625,0.17320013046264648,0.9841427206993103
pretrained-h10-task05-init00,5,0,False,True,18,0.11421763896942139,1.0816267728805542,0.45677170157432556,0.20300374925136566,0.14951562881469727,1.0678980350494385
pretrained-h10-task05-init00,5,0,False,True,19,0.15303263068199158,1.160365104675293,0.6475586295127869,0.30151891708374023,-0.02946949005126953,0.9721176028251648
pretrained-h10-task05-init00,5,0,False,True,20,0.19303449988365173,1.1703431606292725,0.70513916015625,0.38863882422447205,-0.07167947292327881,1.060829997062683
pretrained-h10-task05-init00,5,0,False,True,21,0.16323135793209076,1.1535176038742065,0.587714672088623,0.2721492648124695,0.007410883903503418,1.1089575290679932
pretrained-h10-task05-init00,5,0,False,True,22,0.17578157782554626,1.2199068069458008,0.645788848400116,0.367105096578598,-0.01248157024383545,1.1981209516525269
pretrained-h10-task05-init00,5,0,False,True,23,0.14588648080825806,1.1640905141830444,0.5327697992324829,0.2907405197620392,-0.06760740280151367,1.3311978578567505
pretrained-h10-task05-init00,5,0,False,True,24,0.20198218524456024,1.258422613143921,0.4130629301071167,0.25172552466392517,0.0022063255310058594,1.6901459693908691
pretrained-h10-task05-init00,5,0,False,True,25,0.1847236007452011,1.1053298711776733,0.148847296833992,0.1597999781370163,-0.004081606864929199,1.3961682319641113
pretrained-h10-task05-init00,5,0,False,True,26,0.1856062114238739,1.077641248703003,0.11673779785633087,0.1259882152080536,0.10724413394927979,1.3597793579101562
pretrained-h10-task05-init00,5,0,False,True,27,0.17274264991283417,1.0209792852401733,0.05224834382534027,0.10841463506221771,0.06457388401031494,1.384993314743042
pretrained-h10-task05-init00,5,0,False,True,28,0.19031062722206116,1.0021991729736328,0.04269569367170334,0.09717883914709091,0.04313361644744873,1.2764968872070312
pretrained-h10-task05-init00,5,0,False,True,29,0.1919422447681427,0.892888069152832,0.01675466261804104,0.07521773129701614,0.002670764923095703,1.1882259845733643
pretrained-h10-task05-init00,5,0,False,True,30,0.20352058112621307,0.7576525211334229,0.007953713648021221,0.07531096041202545,-0.009932398796081543,0.9313470721244812
pretrained-h10-task05-init00,5,0,False,True,31,0.20112967491149902,0.6073201894760132,0.004188666120171547,0.0742356926202774,-0.0009917020797729492,0.6866644620895386
pretrained-h10-task05-init00,5,0,False,True,32,0.14374437928199768,0.6596823930740356,0.0020725498907268047,0.07746557146310806,0.005320072174072266,0.44928058981895447
pretrained-h10-task05-init00,5,0,False,True,33,0.17047175765037537,0.6306850910186768,0.0017839130014181137,0.08342304080724716,0.0064285993576049805,0.35621464252471924
pretrained-h10-task05-init00,5,0,False,True,34,0.06551890820264816,0.7421736717224121,0.0018835640512406826,0.07535038888454437,0.004878997802734375,0.48194921016693115
pretrained-h10-task05-init00,5,0,False,True,35,0.053758010268211365,0.7963629961013794,0.00205153226852417,0.0786806270480156,0.008835315704345703,0.5712994933128357
pretrained-h10-task05-init00,5,0,False,True,36,0.06474776566028595,0.8245221972465515,0.002709717955440283,0.07894334197044373,0.01210719347000122,0.6568119525909424
pretrained-h10-task05-init00,5,0,False,True,37,0.0788067877292633,0.8762170672416687,0.0036673936992883682,0.08032268285751343,0.008924484252929688,0.7628504037857056
pretrained-h10-task05-init00,5,0,False,True,38,0.09237941354513168,0.9076167941093445,0.004846455994993448,0.09257122874259949,0.019352436065673828,0.8052918910980225
pretrained-h10-task05-init00,5,0,False,True,39,0.10946150124073029,0.8816843032836914,0.006117388606071472,0.09550894796848297,0.02441716194152832,0.7903636693954468
pretrained-h10-task05-init00,5,0,False,True,40,0.15220454335212708,0.8628000020980835,0.009354549460113049,0.09493853896856308,0.0454862117767334,0.6433612108230591
pretrained-h10-task05-init00,5,0,False,True,41,0.17485277354717255,0.8991073369979858,0.012531842105090618,0.0979473888874054,0.05360758304595947,0.6563366651535034
pretrained-h10-task05-init00,5,0,False,True,42,0.13786044716835022,0.8328289985656738,0.02176286280155182,0.1035817489027977,0.08282393217086792,0.6064350605010986
pretrained-h10-task05-init00,5,0,False,True,43,0.13751965761184692,0.7846966981887817,0.02697141468524933,0.0955783873796463,0.10857510566711426,0.5532559156417847
pretrained-h10-task05-init00,5,0,False,True,44,0.1253446340560913,0.7018712759017944,0.034371115267276764,0.08687669038772583,0.1023322343826294,0.6242247819900513
pretrained-h10-task05-init00,5,0,False,True,45,0.1045977920293808,0.7704709768295288,0.051854997873306274,0.0930456668138504,0.13598549365997314,0.6707921028137207
pretrained-h10-task05-init00,5,0,False,True,46,0.1573885828256607,0.7644739151000977,0.07473208755254745,0.09610944986343384,0.16763269901275635,0.7419533133506775
pretrained-h10-task05-init00,5,0,False,True,47,0.12262576818466187,0.8170584440231323,0.07799004018306732,0.08082126080989838,0.18520259857177734,0.8201298713684082
pretrained-h10-task05-init00,5,0,False,True,48,0.1279226541519165,0.7826749086380005,0.10535071790218353,0.09237466752529144,0.13699603080749512,0.7215556502342224
pretrained-h10-task05-init00,5,0,False,True,49,0.17169222235679626,0.7625589370727539,0.09067866206169128,0.07521206885576248,0.12269103527069092,0.6850731372833252
pretrained-h10-task05-init00,5,0,False,True,50,0.17135819792747498,0.747218132019043,0.061967507004737854,0.08272453397512436,0.0890015959739685,0.619148850440979
pretrained-h10-task05-init00,5,0,False,True,51,0.1664949357509613,0.7545568943023682,0.056320808827877045,0.07716988772153854,0.07118165493011475,0.588481068611145
pretrained-h10-task05-init00,5,0,False,True,52,0.14812782406806946,0.6702608466148376,0.05078636854887009,0.07405436038970947,0.06616020202636719,0.5562151074409485
pretrained-h10-task05-init00,5,0,False,True,53,0.12546074390411377,0.6167589426040649,0.050882041454315186,0.08280489593744278,0.057083964347839355,0.5149254202842712
pretrained-h10-task05-init00,5,0,False,True,54,0.11095011234283447,0.594941258430481,0.021564524620771408,0.07397401332855225,0.03157508373260498,0.37737464904785156
pretrained-h10-task05-init00,5,0,False,True,55,0.09805430471897125,0.6053049564361572,0.020935289561748505,0.07090246677398682,-0.02177894115447998,0.3097081780433655
pretrained-h10-task05-init00,5,0,False,True,56,0.12258818000555038,0.5851115584373474,0.007958873175084591,0.12314827740192413,-0.006904900074005127,0.22610168159008026
pretrained-h10-task05-init00,5,0,False,True,57,0.1109929233789444,0.6296008825302124,0.010431654751300812,0.1350293606519699,-0.01925194263458252,0.2524087429046631
pretrained-h10-task05-init00,5,0,False,True,58,0.11325454711914062,0.6163232922554016,0.0229420717805624,0.17256462574005127,0.014875471591949463,0.34798717498779297
pretrained-h10-task05-init00,5,0,False,True,59,0.0534839890897274,0.691417396068573,0.043364547193050385,0.21629014611244202,-0.05329471826553345,0.4224437177181244
pretrained-h10-task05-init00,5,0,False,True,60,0.07165632396936417,0.7333879470825195,0.0519612692296505,0.26979830861091614,-0.016522705554962158,0.47588032484054565
pretrained-h10-task05-init00,5,0,False,True,61,0.1351277232170105,0.8020037412643433,0.0410323441028595,0.26332706212997437,-0.015403151512145996,0.5381791591644287
pretrained-h10-task05-init00,5,0,False,True,62,0.0973949059844017,0.8105487823486328,0.029978588223457336,0.23132562637329102,0.006746411323547363,0.6312965750694275
pretrained-h10-task05-init00,5,0,False,True,63,0.04465406760573387,0.8179216384887695,0.030256744474172592,0.2198319435119629,0.023255527019500732,0.6450637578964233
pretrained-h10-task05-init00,5,0,False,True,64,0.0681382343173027,0.7258167266845703,0.01703743264079094,0.1754319965839386,0.012700021266937256,0.5167258381843567
pretrained-h10-task05-init00,5,0,False,True,65,0.12459318339824677,0.7198259234428406,0.020733105018734932,0.12942838668823242,0.00283050537109375,0.43611177802085876
pretrained-h10-task05-init00,5,0,False,True,66,0.18183951079845428,0.6480385661125183,0.0393790528178215,0.08292020857334137,0.019768178462982178,0.31912142038345337
pretrained-h10-task05-init00,5,0,False,True,67,0.1724766194820404,0.6079645156860352,0.055384717881679535,0.1040726900100708,-0.008290767669677734,0.18176373839378357
pretrained-h10-task05-init00,5,0,False,True,68,0.18778789043426514,0.6074146032333374,0.04483594000339508,0.09373009204864502,0.02429783344268799,0.27476465702056885
pretrained-h10-task05-init00,5,0,False,True,69,0.2166968584060669,0.5883218050003052,0.08776722848415375,0.1087450385093689,0.009253144264221191,0.37686440348625183
pretrained-h10-task05-init00,5,0,False,True,70,0.1203198954463005,0.6877710819244385,0.07297089695930481,0.10111388564109802,0.012922704219818115,0.5789247155189514
pretrained-h10-task05-init00,5,0,False,True,71,0.05245500057935715,0.7036647796630859,0.06507418304681778,0.10617335885763168,-0.002197742462158203,0.6935498118400574
pretrained-h10-task05-init00,5,0,False,True,72,0.12214532494544983,0.7300302386283875,0.050284355878829956,0.0927334651350975,0.006933033466339111,0.7365064024925232
pretrained-h10-task05-init00,5,0,False,True,73,0.11504559963941574,0.6124922037124634,0.04098333418369293,0.08431188762187958,0.0010543465614318848,0.6327821612358093
pretrained-h10-task05-init00,5,0,False,True,74,0.15199647843837738,0.61887127161026,0.031975340098142624,0.10575036704540253,-0.004869401454925537,0.5507657527923584
pretrained-h10-task05-init00,5,0,False,True,75,0.13342197239398956,0.5618360042572021,0.012010090053081512,0.09929816424846649,-0.0007405877113342285,0.42441266775131226
pretrained-h10-task05-init00,5,0,False,True,76,0.10354715585708618,0.6129042506217957,0.009146511554718018,0.1680108904838562,-0.01658529043197632,0.24757885932922363
pretrained-h10-task05-init00,5,0,False,True,77,0.15233156085014343,0.5948799848556519,0.020641259849071503,0.19472536444664001,-0.03388369083404541,0.16474682092666626
pretrained-h10-task05-init00,5,0,False,True,78,0.13801784813404083,0.6936092376708984,0.035669535398483276,0.2722330093383789,-0.030651569366455078,0.31720125675201416
pretrained-h10-task05-init00,5,0,False,True,79,0.14502671360969543,0.7565755844116211,0.04707293212413788,0.2529166340827942,-0.02536749839782715,0.4805426597595215
pretrained-h10-task05-init01,5,1,False,True,0,0.06927934288978577,0.5546165704727173,0.15522217750549316,0.12562552094459534,0.17823004722595215,0.8704046010971069
pretrained-h10-task05-init01,5,1,False,True,1,0.07566805183887482,0.6223118305206299,0.16296301782131195,0.14561061561107635,0.20246779918670654,0.9359005689620972
pretrained-h10-task05-init01,5,1,False,True,2,0.12283962965011597,0.6670870780944824,0.1818053126335144,0.15159860253334045,0.21630215644836426,1.031408429145813
pretrained-h10-task05-init01,5,1,False,True,3,0.13522616028785706,0.7881667017936707,0.17254501581192017,0.13901059329509735,0.25628048181533813,1.1827061176300049
pretrained-h10-task05-init01,5,1,False,True,4,0.14897149801254272,0.8178200721740723,0.139754980802536,0.13186943531036377,0.16907155513763428,1.1770299673080444
pretrained-h10-task05-init01,5,1,False,True,5,0.1358182281255722,0.6618595123291016,0.1797415018081665,0.14409953355789185,0.23759335279464722,1.0962923765182495
pretrained-h10-task05-init01,5,1,False,True,6,0.14713309705257416,0.6689979434013367,0.10375647246837616,0.09042339026927948,0.07152050733566284,1.0654877424240112
pretrained-h10-task05-init01,5,1,False,True,7,0.1723179817199707,0.7052547335624695,0.09280654788017273,0.1536068618297577,0.039524078369140625,1.0192821025848389
pretrained-h10-task05-init01,5,1,False,True,8,0.14153823256492615,0.6730376482009888,0.0640389695763588,0.10546424239873886,0.03451716899871826,0.9359302520751953
pretrained-h10-task05-init01,5,1,False,True,9,0.13015615940093994,0.6701195240020752,0.04369812831282616,0.09039773792028427,0.012115240097045898,0.8648809194564819
pretrained-h10-task05-init01,5,1,False,True,10,0.17672601342201233,0.8531045913696289,0.03947579115629196,0.10114707797765732,0.013314962387084961,0.9882468581199646
pretrained-h10-task05-init01,5,1,False,True,11,0.17693041265010834,0.9014296531677246,0.03661128506064415,0.10511529445648193,0.030039668083190918,1.1282176971435547
pretrained-h10-task05-init01,5,1,False,True,12,0.16453927755355835,1.0007870197296143,0.03239133208990097,0.09436734765768051,-0.0028340816497802734,1.1731774806976318
pretrained-h10-task05-init01,5,1,False,True,13,0.1962370127439499,1.0013203620910645,0.038317058235406876,0.12321152538061142,0.025896787643432617,1.22890305519104
pretrained-h10-task05-init01,5,1,False,True,14,0.15177813172340393,0.9411745071411133,0.056069161742925644,0.10561178624629974,0.004484057426452637,1.1988204717636108
pretrained-h10-task05-init01,5,1,False,True,15,0.16389796137809753,0.9123989939689636,0.06542885303497314,0.10001687705516815,0.0298956036567688,1.152860164642334
pretrained-h10-task05-init01,5,1,False,True,16,0.14596711099147797,0.9818009734153748,0.08177275210618973,0.1307375431060791,0.044337332248687744,1.110229730606079
pretrained-h10-task05-init01,5,1,False,True,17,0.14869481325149536,0.9542037844657898,0.12452952563762665,0.11139263957738876,0.08343344926834106,1.141406774520874
pretrained-h10-task05-init01,5,1,False,True,18,0.13893632590770721,1.0207726955413818,0.2441980242729187,0.17107556760311127,0.08830428123474121,1.0535848140716553
pretrained-h10-task05-init01,5,1,False,True,19,0.16742557287216187,1.1022510528564453,0.2707700729370117,0.15448877215385437,0.16887450218200684,1.136834740638733
pretrained-h10-task05-init01,5,1,False,True,20,0.2408692091703415,1.171136736869812,0.3817485272884369,0.1626363843679428,0.07157814502716064,1.186769962310791
pretrained-h10-task05-init01,5,1,False,True,21,0.2143467366695404,1.105218768119812,0.45502766966819763,0.25441646575927734,0.08877575397491455,0.93863844871521
pretrained-h10-task05-init01,5,1,False,True,22,0.2367020845413208,1.1604329347610474,0.4568127393722534,0.2817320227622986,0.045925140380859375,0.9380635023117065
pretrained-h10-task05-init01,5,1,False,True,23,0.15086787939071655,1.2182835340499878,0.6151553988456726,0.3714067339897156,-0.0225297212600708,1.0142462253570557
pretrained-h10-task05-init01,5,1,False,True,24,0.17076626420021057,1.244388222694397,0.6069374084472656,0.3045184016227722,0.06417214870452881,0.9654383659362793
pretrained-h10-task05-init01,5,1,False,True,25,0.17538294196128845,1.3393077850341797,0.5047129392623901,0.16451644897460938,-0.022188305854797363,1.1317698955535889
pretrained-h10-task05-init01,5,1,False,True,26,0.176646888256073,1.2822349071502686,0.3986167907714844,0.18257072567939758,0.042939186096191406,1.1807315349578857
pretrained-h10-task05-init01,5,1,False,True,27,0.2014336884021759,1.2464797496795654,0.300805926322937,0.19077610969543457,0.0685722827911377,1.6129359006881714
pretrained-h10-task05-init01,5,1,False,True,28,0.16706296801567078,1.1779379844665527,0.17910298705101013,0.12914085388183594,0.1521470546722412,1.5391855239868164
pretrained-h10-task05-init01,5,1,False,True,29,0.19338613748550415,1.0801970958709717,0.15513870120048523,0.15359696745872498,0.146431565284729,1.50766122341156
pretrained-h10-task05-init01,5,1,False,True,30,0.19468292593955994,0.9929391741752625,0.09009772539138794,0.1325978934764862,0.11861997842788696,1.5120162963867188
