rollout_id,pair_id,condition,benchmark_task_id,init_state_index,period,start_index,target_index,commanded_h10_raw_mse,executed_h10_raw_mse,no_action_h10_raw_mse,persistence_h10_raw_mse
task04-init05-nominal,task04-init05,nominal,4,5,pre,26,36,0.8704193830490112,0.8704193830490112,0.8255767822265625,1.2413685321807861
task04-init05-nominal,task04-init05,nominal,4,5,pre,27,37,0.7911854982376099,0.7911854982376099,0.7378182411193848,1.0706112384796143
task04-init05-nominal,task04-init05,nominal,4,5,pre,28,38,0.7767256498336792,0.7767256498336792,0.7018595933914185,0.8657562136650085
task04-init05-nominal,task04-init05,nominal,4,5,pre,29,39,0.7453501224517822,0.7453501224517822,0.7024018168449402,0.8946715593338013
task04-init05-nominal,task04-init05,nominal,4,5,pre,30,40,0.8371450304985046,0.8371450304985046,0.8227075934410095,0.9635125994682312
task04-init05-nominal,task04-init05,nominal,4,5,pre,31,41,0.8242738246917725,0.8242738246917725,0.8355997800827026,0.8829848766326904
task04-init05-nominal,task04-init05,nominal,4,5,pre,32,42,0.79249107837677,0.79249107837677,0.7918745875358582,0.8778547048568726
task04-init05-nominal,task04-init05,nominal,4,5,pre,33,43,0.8940185308456421,0.8940185308456421,0.9196388125419617,1.006742000579834
task04-init05-nominal,task04-init05,nominal,4,5,pre,34,44,0.848526120185852,0.848526120185852,0.8566780090332031,0.9975301623344421
task04-init05-nominal,task04-init05,nominal,4,5,pre,35,45,0.8959717750549316,0.8959717750549316,0.8840134143829346,1.0040936470031738
task04-init05-nominal,task04-init05,nominal,4,5,pre,36,46,0.8905531764030457,0.8905531764030457,0.8965233564376831,0.890592098236084
task04-init05-nominal,task04-init05,nominal,4,5,pre,37,47,0.8486011028289795,0.8486011028289795,0.8310832977294922,0.6942803263664246
task04-init05-nominal,task04-init05,nominal,4,5,pre,38,48,0.9497203826904297,0.9497203826904297,0.9502081871032715,0.7794603705406189
task04-init05-nominal,task04-init05,nominal,4,5,pre,39,49,1.0474331378936768,1.0474331378936768,1.0409514904022217,0.8453713655471802
task04-init05-nominal,task04-init05,nominal,4,5,post,50,60,0.7746925354003906,0.7746925354003906,0.7760682106018066,0.7789338827133179
task04-init05-nominal,task04-init05,nominal,4,5,post,51,61,0.7354798316955566,0.7354798316955566,0.7267686724662781,0.814734935760498
task04-init05-nominal,task04-init05,nominal,4,5,post,52,62,0.6920763850212097,0.6920763850212097,0.6754279136657715,0.8887890577316284
task04-init05-nominal,task04-init05,nominal,4,5,post,53,63,0.6859580278396606,0.6859580278396606,0.6911565661430359,0.908513069152832
task04-init05-nominal,task04-init05,nominal,4,5,post,54,64,0.748082160949707,0.748082160949707,0.710526168346405,0.9005165100097656
